title,filename,is_relevant,one_line_review,labels,,,
accelerating-chain-of-thought-reasoning-when-goal-gradient-importance-meets-dynamic-skipping.pdf,accelerating-chain-of-thought-reasoning-when-goal-gradient-importance-meets-dynamic-skipping.pdf,True,"The paper focuses on improving CoT reasoning efficiency by introducing Adaptive GoGI-Skip, which dynamically compresses CoT traces to reduce redundancy and computational costs.","CoT efficiency, redundancy reduction, dynamic compression, GoGI, Adaptive Skipping.",,,
Language Matters: How Do Multilingual Input and Reasoning Paths Affect Large Reasoning Models?,language-matters-how-do-multilingual-input-and-reasoning-paths-affect-large-reasoning-models.pdf,False,The text provided is a list of references and does not contain an abstract or content from a specific paper to evaluate.,"References, citations, bibliography.",,,
trust-but-verify-a-self-verification-approach-to-reinforcement-learning-with-verifiable-rewards.pdf,trust-but-verify-a-self-verification-approach-to-reinforcement-learning-with-verifiable-rewards.pdf,False,"The paper focuses on improving reasoning accuracy and self-verification in LLMs using reinforcement learning, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Reinforcement Learning, Self-Verification, Problem-Solving Accuracy, Large Language Models",,,
don-t-overthink-passage-reranking-is-reasoning-truly-necessary.pdf,don-t-overthink-passage-reranking-is-reasoning-truly-necessary.pdf,False,"The paper focuses on the effectiveness of reasoning in passage reranking, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Reasoning Models, Passage Reranking, Information Retrieval, Relevance Prediction.",,,
Error Typing for Smarter Rewards: Improving Process Reward Models with Error-Aware Hierarchical Supervision,error-typing-for-smarter-rewards-improving-process-reward-models-with-error-aware-hierarchical-supervision.pdf,True,The paper focuses on improving reasoning efficiency by introducing a novel Process Reward Model (PRM) that enhances step-level error detection and data efficiency in reasoning tasks.,"Chain-of-Thought, Process Reward Model, Efficiency, Error Detection, Mathematical Reasoning",,,
evaluating-large-language-model-with-knowledge-oriented-language-specific-simple-question-answering.pdf,evaluating-large-language-model-with-knowledge-oriented-language-specific-simple-question-answering.pdf,False,"The paper is about evaluating multilingual factual abilities of LLMs, not about CoT efficiency or redundancy reduction.","Multilingual Evaluation, Factual Ability, LLM Benchmarking",,,
BNPO: Beta Normalization Policy Optimization,cppo-accelerating-the-training-of-group-relative-policy-optimization-based-reasoning-models.pdf,False,"The paper focuses on improving policy optimization methods for reinforcement learning, not on reducing redundancy in chain-of-thought reasoning.","Reinforcement Learning, Policy Optimization, BNPO, Reward Normalization.",,,
classical-planning-with-llm-generated-heuristics-challenging-the-state-of-the-art-with-python-code.pdf,classical-planning-with-llm-generated-heuristics-challenging-the-state-of-the-art-with-python-code.pdf,False,"The paper focuses on improving planning capabilities of LLMs using domain-dependent heuristics, not on CoT efficiency.","Planning, Heuristics, Large Language Models, AI",,,
NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions,naturalreasoning-reasoning-in-the-wild-with-2-8m-challenging-questions.pdf,False,"The paper focuses on creating a diverse dataset for reasoning questions, not on improving computational efficiency or reducing redundancy in chain-of-thought reasoning.","Dataset Creation, Reasoning Questions, Knowledge Distillation",,,
disentangling-reasoning-and-knowledge-in-medical-large-language-models.pdf,disentangling-reasoning-and-knowledge-in-medical-large-language-models.pdf,False,"The paper focuses on evaluating and improving medical reasoning in LLMs, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Medical reasoning, LLM evaluation, biomedical QA benchmarks.",,,
DRP: Distilled Reasoning Pruning with Skill-aware Step Decomposition for Efficient Large Reasoning Models,drp-distilled-reasoning-pruning-with-skill-aware-step-decomposition-for-efficient-large-reasoning-models.pdf,True,The paper focuses on improving the efficiency of chain-of-thought reasoning by introducing a framework called Distilled Reasoning Pruning (DRP) to reduce redundancy and enhance computational efficiency.,"CoT efficiency, redundancy reduction, Distilled Reasoning Pruning, token efficiency, inference-time pruning.",,,
confidence-improves-self-consistency-in-llms.pdf,confidence-improves-self-consistency-in-llms.pdf,True,"The paper introduces Reasoning-Aware Self-Consistency (RASC), which enhances sampling efficiency and reduces redundancy in chain-of-thought reasoning by dynamically evaluating outputs and rationales.","CoT efficiency, redundancy reduction, RASC, sampling efficiency, reasoning faithfulness.",,,
Theorem-Validated Reverse Chain-of-Thought Problem Generation for Geometric Reasoning,theorem-validated-reverse-chain-of-thought-problem-generation-for-geometric-reasoning.pdf,False,"The paper focuses on improving geometric reasoning in multimodal models using a theorem-validated reverse CoT framework, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Geometric Reasoning, Multimodal Models, Theorem-Validated CoT",,,
reinforcing-the-diffusion-chain-of-lateral-thought-with-diffusion-language-models.pdf,reinforcing-the-diffusion-chain-of-lateral-thought-with-diffusion-language-models.pdf,False,"The paper focuses on a novel reasoning framework for diffusion language models, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Diffusion Language Models, Reinforcement Learning, Non-linear Reasoning",,,
malt-improving-reasoning-with-multi-agent-llm-training.pdf,malt-improving-reasoning-with-multi-agent-llm-training.pdf,True,"The paper focuses on optimizing reasoning trajectories for LLMs, which enhances computational efficiency by adapting reasoning actions to question complexity.","Dynamic reasoning, optimal trajectories, LLM efficiency, DOTS.",,,
Optimal Policy Minimum Bayesian Risk,optimal-policy-minimum-bayesian-risk.pdf,True,"The paper discusses methods to improve computational efficiency in chain-of-thought reasoning by introducing a novel approach to minimum Bayes risk decoding, which enhances accuracy and robustness while optimizing sample efficiency.","Chain-of-thought reasoning, computational efficiency, minimum Bayes risk decoding, reinforcement learning.",,,
gencls-pushing-the-boundaries-of-generative-classification-in-llms-through-comprehensive-sft-and-rl-studies-across-diver.pdf,gencls-pushing-the-boundaries-of-generative-classification-in-llms-through-comprehensive-sft-and-rl-studies-across-diver.pdf,False,"The paper focuses on improving text classification using generative approaches and reinforcement learning, not on reducing redundancy in chain-of-thought reasoning.","Text Classification, Generative Classification, Reinforcement Learning, Large Language Models",,,
med-rlvr-emerging-medical-reasoning-from-a-3b-base-model-via-reinforcement-learning.pdf,med-rlvr-emerging-medical-reasoning-from-a-3b-base-model-via-reinforcement-learning.pdf,False,"The paper focuses on applying reinforcement learning from verifiable rewards to medical reasoning, not on improving computational efficiency in chain-of-thought reasoning.","Reinforcement Learning, Medical Reasoning, Verifiable Rewards, Out-of-Distribution Generalization",,,
Ground-R1: Incentivizing Grounded Visual Reasoning via Reinforcement Learning,ground-r1-incentivizing-grounded-visual-reasoning-via-reinforcement-learning.pdf,False,"The paper focuses on grounded visual reasoning in large vision-language models, not on reducing redundancy in chain-of-thought reasoning.","Grounded Visual Reasoning, Vision-Language Models, Reinforcement Learning.",,,
On the Design of KL-Regularized Policy Gradient Algorithms for LLM Reasoning,on-the-design-of-kl-regularized-policy-gradient-algorithms-for-llm-reasoning.pdf,False,"The paper focuses on policy gradient methods and KL regularization in reinforcement learning for LLMs, not on CoT efficiency or redundancy reduction.","Reinforcement Learning, Policy Gradient, KL Regularization, Large Language Models",,,
Distillation and Refinement of Reasoning in Small Language Models for Document Re-ranking,distillation-and-refinement-of-reasoning-in-small-language-models-for-document-re-ranking.pdf,False,"The paper focuses on training small language models for document ranking using knowledge distillation and reinforcement learning, not on CoT efficiency.","Document ranking, knowledge distillation, reinforcement learning.",,,
st-think-how-multimodal-large-language-models-reason-about-4d-worlds-from-ego-centric-videos.pdf,st-think-how-multimodal-large-language-models-reason-about-4d-worlds-from-ego-centric-videos.pdf,False,"The paper focuses on spatial-temporal reasoning in multimodal large language models, not on reducing redundancy in chain-of-thought reasoning.","Spatial-temporal reasoning, multimodal models, video-based reasoning.",,,
boosting-mllm-reasoning-with-text-debiased-hint-grpo.pdf,boosting-mllm-reasoning-with-text-debiased-hint-grpo.pdf,False,"The paper focuses on improving multimodal reasoning capabilities and addressing issues like low data utilization and text-bias, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Multimodal Reasoning, Data Utilization, Text-Bias, Hint-GRPO",,,
Deciphering Trajectory-Aided LLM Reasoning: An Optimization Perspective,deciphering-trajectory-aided-llm-reasoning-an-optimization-perspective.pdf,False,"The paper focuses on understanding LLM reasoning through meta-learning, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Meta-learning, LLM reasoning, optimization, trajectory analysis.",,,
thinkpatterns-21k-a-systematic-study-on-the-impact-of-thinking-patterns-in-llms.pdf,thinkpatterns-21k-a-systematic-study-on-the-impact-of-thinking-patterns-in-llms.pdf,False,"The paper focuses on analyzing the impact of different thinking patterns on model performance, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Thinking patterns, model performance, dataset analysis.",,,
